Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
5-Pruebas SST,Chrome 97.0.4692.71,,,2022-01-13 11:50:01,2022-01-13 12:01:40,"11m - 38,722s",PASSED
,,,,,,,
Test Cases/5.1-Pruebas_SST/5.1.1-Reporte_de_accidente_de_trabajo,Chrome 97.0.4692.71,,,2022-01-13 11:50:01,2022-01-13 11:51:55,"1m - 53,938s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-13 11:50:02,2022-01-13 11:50:12,"9,866s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_ADMINISTRADOR DEL SISTEMA - SARA_form_templatej_idt24_input""), ""Informe accidente de trabajo"")",Chrome 97.0.4692.71,,,2022-01-13 11:50:12,2022-01-13 11:50:13,"1,374s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/li_Informe Accidente de Trabajo (sst)""))",Chrome 97.0.4692.71,,,2022-01-13 11:50:13,2022-01-13 11:50:15,"1,373s",PASSED
"if (waitForElementPresent(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/span_Prueba""), 1))",Chrome 97.0.4692.71,,,2022-01-13 11:50:15,2022-01-13 11:51:01,"46,626s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Nuevo""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:01,2022-01-13 11:51:02,"0,532s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- Seleccin --GrupalIndividual""), 1)",Chrome 97.0.4692.71,,,2022-01-13 11:51:02,2022-01-13 11:51:03,"1,352s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Continuar""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:03,2022-01-13 11:51:04,"0,734s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Accidente""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:04,2022-01-13 11:51:05,"0,763s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --""), 1)",Chrome 97.0.4692.71,,,2022-01-13 11:51:05,2022-01-13 11:51:06,"1,326s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --desFAMILIAR Tipo AccidenteLABORALPERSONAL""), 3)",Chrome 97.0.4692.71,,,2022-01-13 11:51:06,2022-01-13 11:51:07,"1,053s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/label_Si""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:07,2022-01-13 11:51:07,"0,430s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/label_Urbana""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:07,2022-01-13 11:51:08,"0,420s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Ubicacin Fsica_form_detalleAccidentej_idt1171""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:08,2022-01-13 11:51:08,"0,376s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/span_Sede Suba""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:08,2022-01-13 11:51:10,"1,908s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --RECREATIVO O CULTURALPROPIOS DEL TRABAJODEPORTIVOTRANSITOVIOLENCIAPROVOCADOIMPRUDENCIA""), 4)",Chrome 97.0.4692.71,,,2022-01-13 11:51:10,2022-01-13 11:51:11,"1,235s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --AREAS DE PRODUCCIONAREAS RECREATIVAS O DEPORTIVAS""), 9)",Chrome 97.0.4692.71,,,2022-01-13 11:51:11,2022-01-13 11:51:12,"1,090s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Ubicacin Geogrfica Accidente_form_detalleAccidentej_idt1189""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:12,2022-01-13 11:51:13,"0,374s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Ubicacin Geogrfica_formPopUpUbicacionj_idt1544""), ""Bogotá"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:13,2022-01-13 11:51:14,"0,997s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Ubicacin Geogrfica_formPopUpUbicacionj_idt1545""), ""colombia"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:14,2022-01-13 11:51:15,"0,719s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/td_COLO      COLOMBIA""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:15,2022-01-13 11:51:15,"0,730s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Persona Informa_form_detalleAccidentej_idt1196""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:15,2022-01-13 11:51:16,"0,742s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Filtro Hoja de Vida_formPopupHojaVidaj_idt1557""), ""guisell"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:16,2022-01-13 11:51:17,"1,460s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Filtro Hoja de Vida_formPopupHojaVidaj_idt1557""), Keys.chord(ENTER))",Chrome 97.0.4692.71,,,2022-01-13 11:51:17,2022-01-13 11:51:18,"0,372s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/span_Diaz Blanco Guisell""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:18,2022-01-13 11:51:19,"0,714s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/textarea_Descripcin_form_detalleAccidentedescripcionAcci""), ""Prueba"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:19,2022-01-13 11:51:20,"0,957s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Guardar""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:20,2022-01-13 11:51:20,"0,454s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Testigo""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:20,2022-01-13 11:51:21,"0,718s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Nuevo3""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:21,2022-01-13 11:51:21,"0,712s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Nombre Testigo_form_popupTestigoAccidentej_idt157""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:21,2022-01-13 11:51:22,"0,690s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Filtro Hoja de Vida_formPopupHojaVidaj_idt15573""), ""guisell"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:22,2022-01-13 11:51:23,"1,007s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Filtro Hoja de Vida_formPopupHojaVidaj_idt15573""), Keys.chord(ENTER))",Chrome 97.0.4692.71,,,2022-01-13 11:51:23,2022-01-13 11:51:23,"0,377s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/span_Diaz Blanco Guisell3""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:23,2022-01-13 11:51:24,"0,789s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Telfono_form_popupTestigoAccidentetelefono""), ""1234567890"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:24,2022-01-13 11:51:26,"1,367s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/textarea_Versin Testigo_form_popupTestigoAccidenteversion""), ""Prueba"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:26,2022-01-13 11:51:26,"0,802s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Guardar3""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:26,2022-01-13 11:51:27,"0,559s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Accidentado""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:27,2022-01-13 11:51:29,"1,648s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Nuevo2""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:29,2022-01-13 11:51:29,"0,754s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Identificacin_form_datosAccidentadoj_idt1642""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:29,2022-01-13 11:51:30,"1,036s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Bsqueda_form_datosAccidentadoj_idt1816""), ""Guisell"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:30,2022-01-13 11:51:32,"1,373s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Bsqueda_form_datosAccidentadoj_idt1816""), Keys.chord(ENTER))",Chrome 97.0.4692.71,,,2022-01-13 11:51:32,2022-01-13 11:51:32,"0,361s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/span_Diaz Blanco Guisell2""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:32,2022-01-13 11:51:33,"0,715s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Fecha Reporte_form_datosAccidentadoreporte_input""), ""01/07/2021"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:33,2022-01-13 11:51:35,"1,841s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_Fecha Radicado_form_datosAccidentadofecharadicado_input""), ""10/07/2021"")",Chrome 97.0.4692.71,,,2022-01-13 11:51:35,2022-01-13 11:51:36,"0,873s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --COOPERADOESTUDIANTE O APRENDIZINDEPENDIENTEMISIONPLANTA""), 5)",Chrome 97.0.4692.71,,,2022-01-13 11:51:36,2022-01-13 11:51:37,"1,229s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --AREAS DE RIESGOAREAS SIN RIESGOPRUEBA SILVIA""), 4)",Chrome 97.0.4692.71,,,2022-01-13 11:51:37,2022-01-13 11:51:38,"1,076s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR ---""), 1)",Chrome 97.0.4692.71,,,2022-01-13 11:51:38,2022-01-13 11:51:39,"1,304s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --AGENTES  NO CLASIFICADOSAMBIENTES DE TRABAJO(SUPERFICIES DE TRANSITO Y TRABAJO""), 2)",Chrome 97.0.4692.71,,,2022-01-13 11:51:39,2022-01-13 11:51:41,"1,424s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/label_Si2""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:41,2022-01-13 11:51:41,"0,430s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --Lesin GraveLesin MedianaLesin Mnima""), 3)",Chrome 97.0.4692.71,,,2022-01-13 11:51:41,2022-01-13 11:51:42,"0,986s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --DIURNAMIXTANOCTURNAPOR TURNOS""), 1)",Chrome 97.0.4692.71,,,2022-01-13 11:51:42,2022-01-13 11:51:43,"1,128s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/label_No""))",Chrome 97.0.4692.71,,,2022-01-13 11:51:43,2022-01-13 11:51:44,"0,398s",PASSED
