Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
4-pruebas capacitación,Chrome 96.0.4664.110,,,2021-12-31 13:22:27,2021-12-31 13:29:23,"6m - 56,149s",PASSED
,,,,,,,
Test Cases/4.1-Pruebas_Capacitación/4.1.1-Nuevo_Curso,Chrome 96.0.4664.110,,,2021-12-31 13:22:27,2021-12-31 13:23:08,"41,007s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-31 13:22:27,2021-12-31 13:22:36,"9,007s",PASSED
"setText(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/input_ADMINISTRADOR DEL SISTEMA - SARA_form_templatej_idt24_input""), ""Cursos (cap)"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:36,2021-12-31 13:22:38,"1,181s",PASSED
"waitForElementClickable(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/li_Cursos (cap)""), 0)",Chrome 96.0.4664.110,,,2021-12-31 13:22:38,2021-12-31 13:22:39,"1,351s",PASSED
"click(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/li_Cursos (cap)""), STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-31 13:22:39,2021-12-31 13:22:39,"0,397s",PASSED
"if (waitForElementPresent(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/td_Prueba""), 1))",Chrome 96.0.4664.110,,,2021-12-31 13:22:39,2021-12-31 13:22:48,"8,461s",PASSED
"click(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/a_Nuevo""), STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-31 13:22:48,2021-12-31 13:22:48,"0,494s",PASSED
"setText(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/textarea_Curso_form_cursopestaniasdescripcion""), ""Prueba"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:48,2021-12-31 13:22:49,"1,029s",PASSED
"setText(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/input_Intensidad Horaria_form_cursopestaniasintensidad""), ""12"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:49,2021-12-31 13:22:50,"0,810s",PASSED
"check(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/label_Ambas""), STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-31 13:22:50,2021-12-31 13:22:51,"0,407s",PASSED
"setText(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/input_Puntaje Minimo_form_cursopestaniaspuntajeminimo""), ""10"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:51,2021-12-31 13:22:52,"1,017s",PASSED
"setText(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/input_Puntaje Aprobacin_form_cursopestaniaspuntajeaproba""), ""31"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:52,2021-12-31 13:22:52,"0,791s",PASSED
"setText(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/textarea_Prerrequisito_form_cursopestaniasprerequisito""), ""null"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:52,2021-12-31 13:22:53,"0,805s",PASSED
"setText(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/textarea_Metodologa_form_cursopestaniasmetodologia""), ""virtual"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:53,2021-12-31 13:22:54,"0,781s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/select_-- Seleccione --CARTAS DE RETIROCERT""), ""1"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:54,2021-12-31 13:22:55,"1,096s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/select_SeleccioneNINGUNOIcetexInstituto Caro y Cuervo.PositivaSena""), 5)",Chrome 96.0.4664.110,,,2021-12-31 13:22:55,2021-12-31 13:22:56,"1,200s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/select_ActivoCancelado""), 1)",Chrome 96.0.4664.110,,,2021-12-31 13:22:56,2021-12-31 13:22:57,"1,125s",PASSED
"setText(findTestObject(""Modulo Pruebas Capacitación/Nuevo_Curso/input_Asistencia Mnima Horas_form_cursopestaniasasistenciamin""), ""8"")",Chrome 96.0.4664.110,,,2021-12-31 13:22:57,2021-12-31 13:22:58,"0,780s",PASSED
