Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1-Tareas Principales,Chrome 96.0.4664.110,Se compilan todos los test Exceptuando 1.4.5 el cual tiene un problema relacionado con el mismo Katalon.,,2022-01-04 16:06:17,2022-01-04 16:53:17,"47m - 0,180s",FAILED
,,,,,,,
Test Cases/1.1-Tareas Principales/1.1.1-Crear Nueva Hoja de Vida,Chrome 96.0.4664.110,,,2022-01-04 16:06:17,2022-01-04 16:06:55,"38,002s",PASSED
random_double = Math.random() * 9999 + 999,Chrome 96.0.4664.110,,,2022-01-04 16:06:18,2022-01-04 16:06:18,"0,018s",PASSED
random_double = Math.round(random_double * 1000),Chrome 96.0.4664.110,,,2022-01-04 16:06:18,2022-01-04 16:06:18,"0,001s",PASSED
"identificacion = toString().replace("".0"", """")",Chrome 96.0.4664.110,,,2022-01-04 16:06:18,2022-01-04 16:06:18,"0,002s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2022-01-04 16:06:18,2022-01-04 16:06:28,"9,921s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Listado Hojas De Vida_form_templatej_idt24_input""), G_TimeOut)",Chrome 96.0.4664.110,,,2022-01-04 16:06:28,2022-01-04 16:06:29,"0,987s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Listado Hojas De Vida_form_templatej_idt24_input""), ""Listado Hojas de Vida"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:29,2022-01-04 16:06:29,"0,711s",PASSED
delay(1),Chrome 96.0.4664.110,,,2022-01-04 16:06:29,2022-01-04 16:06:30,"1,029s",PASSED
"sendKeys(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Listado Hojas De Vida_form_templatej_idt24_input""), Keys.chord(ENTER))",Chrome 96.0.4664.110,,,2022-01-04 16:06:30,2022-01-04 16:06:31,"0,407s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a_Nueva HojaVida""), G_TimeOut)",Chrome 96.0.4664.110,,,2022-01-04 16:06:31,2022-01-04 16:06:32,"1,635s",PASSED
"click(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a_Nueva HojaVida""))",Chrome 96.0.4664.110,,,2022-01-04 16:06:32,2022-01-04 16:06:33,"0,385s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Identificacin_nuevahoja_""), 0)",Chrome 96.0.4664.110,,,2022-01-04 16:06:33,2022-01-04 16:06:35,"1,683s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Identificacin_nuevahoja_""), identificacion)",Chrome 96.0.4664.110,,,2022-01-04 16:06:35,2022-01-04 16:06:35,"0,704s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/select_-- Seleccione --.ASPIRA""), ""4"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:35,2022-01-04 16:06:36,"1,211s",PASSED
"click(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a_Nueva Solicitud""))",Chrome 96.0.4664.110,,,2022-01-04 16:06:36,2022-01-04 16:06:37,"0,438s",PASSED
"waitForElementPresent(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8350j_idt845""), 0)",Chrome 96.0.4664.110,,,2022-01-04 16:06:37,2022-01-04 16:06:38,"0,982s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8350j_idt845""), identificacion)",Chrome 96.0.4664.110,,,2022-01-04 16:06:38,2022-01-04 16:06:39,"0,868s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8351j_idt845""), ""jhon"" + identificacion)",Chrome 96.0.4664.110,,,2022-01-04 16:06:39,2022-01-04 16:06:40,"0,804s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8352j_idt845""), ""consta belfegord"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:40,2022-01-04 16:06:40,"0,718s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8353fecha_input""), ""30/08/1995"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:40,2022-01-04 16:06:41,"0,871s",PASSED
"sendKeys(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8353fecha_input""), Keys.chord(ENTER))",Chrome 96.0.4664.110,,,2022-01-04 16:06:41,2022-01-04 16:06:42,"0,500s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a__hojaVidaseccionj_idt8354j_idt865""), G_TimeOut)",Chrome 96.0.4664.110,,,2022-01-04 16:06:42,2022-01-04 16:06:42,"0,375s",PASSED
"click(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a__hojaVidaseccionj_idt8354j_idt865""))",Chrome 96.0.4664.110,,,2022-01-04 16:06:42,2022-01-04 16:06:42,"0,409s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/span_CEDULA CIUDADANIA""), G_TimeOut)",Chrome 96.0.4664.110,,,2022-01-04 16:06:42,2022-01-04 16:06:43,"0,766s",PASSED
"click(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/span_CEDULA CIUDADANIA""))",Chrome 96.0.4664.110,,,2022-01-04 16:06:43,2022-01-04 16:06:44,"0,425s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Fecha Expedicin_hojaVidas""), G_TimeOut)",Chrome 96.0.4664.110,,,2022-01-04 16:06:44,2022-01-04 16:06:44,"0,739s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Fecha Expedicin_hojaVidas""), ""13/09/2013"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:44,2022-01-04 16:06:45,"0,781s",PASSED
"sendKeys(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Fecha Expedicin_hojaVidas""), Keys.chord(ENTER))",Chrome 96.0.4664.110,,,2022-01-04 16:06:45,2022-01-04 16:06:46,"0,517s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/select_-- Seleccione--000000ABEJORRAL""), ""113"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:46,2022-01-04 16:06:49,"3,152s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8358j_idt845""), ""634564654684"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:49,2022-01-04 16:06:50,"0,830s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8359j_idt845""), ""noodle@gmail.com"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:50,2022-01-04 16:06:50,"0,851s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/select_AA-ABAB-BB-OO-""), ""7"")",Chrome 96.0.4664.110,,,2022-01-04 16:06:50,2022-01-04 16:06:52,"1,287s",PASSED
