Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
5-Pruebas SST,Chrome 96.0.4664.110,,,2022-01-03 08:42:17,2022-01-03 08:53:13,"10m - 56,056s",PASSED
,,,,,,,
Test Cases/5.1-Pruebas_SST/5.1.1-Reporte_de_accidente_de_trabajo,Chrome 96.0.4664.110,,,2022-01-03 08:42:17,2022-01-03 08:43:44,"1m - 27,384s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2022-01-03 08:42:18,2022-01-03 08:42:27,"9,346s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_ADMINISTRADOR DEL SISTEMA - SARA_form_templatej_idt24_input""), ""Informe accidente de trabajo"")",Chrome 96.0.4664.110,,,2022-01-03 08:42:27,2022-01-03 08:42:28,"1,210s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/li_Informe Accidente de Trabajo (sst)""))",Chrome 96.0.4664.110,,,2022-01-03 08:42:28,2022-01-03 08:42:30,"1,409s",PASSED
"if (waitForElementPresent(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/span_Prueba""), 1))",Chrome 96.0.4664.110,,,2022-01-03 08:42:30,2022-01-03 08:42:51,"21,167s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Nuevo""))",Chrome 96.0.4664.110,,,2022-01-03 08:42:51,2022-01-03 08:42:51,"0,580s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- Seleccin --GrupalIndividual""), 1)",Chrome 96.0.4664.110,,,2022-01-03 08:42:51,2022-01-03 08:42:53,"1,322s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Continuar""))",Chrome 96.0.4664.110,,,2022-01-03 08:42:53,2022-01-03 08:42:53,"0,644s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Accidente""))",Chrome 96.0.4664.110,,,2022-01-03 08:42:53,2022-01-03 08:42:54,"1,096s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --""), 1)",Chrome 96.0.4664.110,,,2022-01-03 08:42:54,2022-01-03 08:42:56,"1,240s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --desFAMILIAR Tipo AccidenteLABORALPERSONAL""), 3)",Chrome 96.0.4664.110,,,2022-01-03 08:42:56,2022-01-03 08:42:57,"1,107s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/label_Si""))",Chrome 96.0.4664.110,,,2022-01-03 08:42:57,2022-01-03 08:42:57,"0,411s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/label_Urbana""))",Chrome 96.0.4664.110,,,2022-01-03 08:42:57,2022-01-03 08:42:58,"0,409s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Ubicacin Fsica_form_detalleAccidentej_idt1171""))",Chrome 96.0.4664.110,,,2022-01-03 08:42:58,2022-01-03 08:42:58,"0,427s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/span_Sede Suba""))",Chrome 96.0.4664.110,,,2022-01-03 08:42:58,2022-01-03 08:42:59,"1,415s",PASSED
