Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
6-Pruebas_seguridad,Chrome 98.0.4758.102,,,2022-02-23 11:56:18,2022-02-23 11:57:32,"1m - 13,934s",PASSED
,,,,,,,
"Test Cases/6.1-Pruebas_Seguridad/6.1.1-Crear_Usuario,_contraseña,_Accesos_Particulares",Chrome 98.0.4758.102,,,2022-02-23 11:56:19,2022-02-23 11:56:51,"32,345s",PASSED
today = new java.util.Date(),Chrome 98.0.4758.102,,,2022-02-23 11:56:19,2022-02-23 11:56:19,"0,012s",PASSED
"todaysDate = today.format(""dd/MM/yyyy HH:mm"")",Chrome 98.0.4758.102,,,2022-02-23 11:56:19,2022-02-23 11:56:19,"0,003s",PASSED
random_double = Math.random() * 9999 + 999,Chrome 98.0.4758.102,,,2022-02-23 11:56:19,2022-02-23 11:56:19,"0,019s",PASSED
random_double = Math.round(random_double * 1000),Chrome 98.0.4758.102,,,2022-02-23 11:56:19,2022-02-23 11:56:19,"0,002s",PASSED
"identificacion = toString().replace("".0"", """")",Chrome 98.0.4758.102,,,2022-02-23 11:56:19,2022-02-23 11:56:19,"0,006s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Login_Seguridad/Login-Seguridad""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 11:56:19,2022-02-23 11:56:28,"8,685s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Usuario_form_templatej_idt24_input""), ""Usuario"")",Chrome 98.0.4758.102,,,2022-02-23 11:56:28,2022-02-23 11:56:29,"0,692s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/span_Usuario""))",Chrome 98.0.4758.102,,,2022-02-23 11:56:29,2022-02-23 11:56:30,"1,473s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/span_Pruebas Katalon""), 1))",Chrome 98.0.4758.102,,,2022-02-23 11:56:30,2022-02-23 11:56:37,"6,415s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-02-23 11:56:37,2022-02-23 11:56:37,"0,499s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Sesin_usuarioformatablogin""), todaysDate)",Chrome 98.0.4758.102,,,2022-02-23 11:56:37,2022-02-23 11:56:38,"0,996s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Documento_usuarioformatabdocumento""), identificacion)",Chrome 98.0.4758.102,,,2022-02-23 11:56:38,2022-02-23 11:56:39,"0,679s",PASSED
