Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
11-Pruebas_Compensaciones,Chrome 99.0.4844.82,,,2022-03-24 18:04:50,2022-03-24 18:09:24,"4m - 33,745s",FAILED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/11.1-Pruebas_compensaciones/11.1.1-Recálcular_nómina_por_empleado,Chrome 99.0.4844.82,,,2022-03-24 18:04:50,2022-03-24 18:05:09,"18,404s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 18:04:51,2022-03-24 18:04:59,"8,244s",PASSED
"setText(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/input_Empresa 1_form_templatej_idt24_input""), ""liquidacion nomina"")",Chrome 99.0.4844.82,,,2022-03-24 18:04:59,2022-03-24 18:05:00,"1,239s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/li_Liquidacion Nomina (com)""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:00,2022-03-24 18:05:02,"1,395s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/a_Periodo Nomina_LiquidacionNominaj_idt68""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:02,2022-03-24 18:05:03,"0,881s",PASSED
"selectOptionByIndex(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/select_--  Seleccione  --Periodo CerradoPeriodo en Proceso""), 2)",Chrome 99.0.4844.82,,,2022-03-24 18:05:03,2022-03-24 18:05:04,"1,394s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/span_P. MensualJunio2021""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:04,2022-03-24 18:05:05,"0,643s",PASSED
"check(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/div_Estado_ui-chkbox-box ui-widget ui-corner-all ui-state-default""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:05,2022-03-24 18:05:06,"1,038s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/a_Reclculo Seleccin""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:06,2022-03-24 18:05:06,"0,698s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/span_Si""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:06,2022-03-24 18:05:07,"0,569s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/p_Recalculo Finalizado""), 1))",Chrome 99.0.4844.82,,,2022-03-24 18:05:07,2022-03-24 18:05:09,"1,803s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/11.1-Pruebas_compensaciones/11.1.2-Terminación_de_Contrato_Definitivo,Chrome 99.0.4844.82,,,2022-03-24 18:05:09,2022-03-24 18:06:33,"1m - 24,141s",FAILED
random_double = Math.random() * 9999 + 999,Chrome 99.0.4844.82,,,2022-03-24 18:05:09,2022-03-24 18:05:09,"0,017s",PASSED
random_double = Math.round(random_double * 1000),Chrome 99.0.4844.82,,,2022-03-24 18:05:09,2022-03-24 18:05:09,"0,001s",PASSED
"identificacion = toString().replace("".0"", """")",Chrome 99.0.4844.82,,,2022-03-24 18:05:09,2022-03-24 18:05:09,"0,002s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 18:05:09,2022-03-24 18:05:15,"5,475s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input_Empresa 1_form_templatej_idt24_input""), ""Listado Hojas de Vida"")",Chrome 99.0.4844.82,,,2022-03-24 18:05:15,2022-03-24 18:05:16,"1,106s",PASSED
"click(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/li_Listado Hojas de Vida (hoj)""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:16,2022-03-24 18:05:17,"1,382s",PASSED
"click(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/a_Nueva HojaVida""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:17,2022-03-24 18:05:18,"1,009s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input_Identificacin_nuevahoja_formcedula""), identificacion)",Chrome 99.0.4844.82,,,2022-03-24 18:05:18,2022-03-24 18:05:19,"0,982s",PASSED
"selectOptionByIndex(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/select_-- Seleccione --.ASPIRANTEAspirante NPxEspaol Tipo Hoja EmpleadoIngles Tipo Hoja AspirantepruebaTcnico""), 4)",Chrome 99.0.4844.82,,,2022-03-24 18:05:19,2022-03-24 18:05:20,"1,085s",PASSED
"click(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/a_Nueva Solicitud""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:20,2022-03-24 18:05:21,"0,387s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input__hojaVidaseccionj_idt2140idTexto""), identificacion)",Chrome 99.0.4844.82,,,2022-03-24 18:05:21,2022-03-24 18:05:22,"1,276s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input__hojaVidaseccionj_idt2141idTexto""), ""Francis "" + identificacion)",Chrome 99.0.4844.82,,,2022-03-24 18:05:22,2022-03-24 18:05:23,"0,793s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input__hojaVidaseccionj_idt2142idTexto""), ""Chandler"")",Chrome 99.0.4844.82,,,2022-03-24 18:05:23,2022-03-24 18:05:24,"0,832s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input__hojaVidaseccionj_idt2143fecha_input""), ""08/10/1990"")",Chrome 99.0.4844.82,,,2022-03-24 18:05:24,2022-03-24 18:05:24,"0,755s",PASSED
"click(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/a__hojaVidaseccionj_idt2144j_idt254""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:24,2022-03-24 18:05:25,"0,516s",PASSED
"click(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/span_CEDULA CIUDADANIA""))",Chrome 99.0.4844.82,,,2022-03-24 18:05:25,2022-03-24 18:05:26,"1,021s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input_Fecha Expedicin_hojaVidaseccionj_idt2146fecha_input""), ""08/10/2008"")",Chrome 99.0.4844.82,,,2022-03-24 18:05:26,2022-03-24 18:05:27,"1,118s",PASSED
"selectOptionByLabel(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/select_--Seleccione---- Seleccione--000000ABEJORRA""), ""BOGOTÁ"", false)",Chrome 99.0.4844.82,,,2022-03-24 18:05:27,2022-03-24 18:05:28,"0,861s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input__hojaVidaseccionj_idt2148idTexto""), ""624564654684"")",Chrome 99.0.4844.82,,,2022-03-24 18:05:28,2022-03-24 18:05:29,"0,728s",PASSED
"setText(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/input__hojaVidaseccionj_idt2149idTexto""), ""noodle@gmail.com"")",Chrome 99.0.4844.82,,,2022-03-24 18:05:29,2022-03-24 18:05:29,"0,728s",PASSED
"selectOptionByIndex(findTestObject(""Modulo compensaciones/Terminación_de_Contrato_Definitivo/select_--Seleccione--AA-ABAB-BB-OO-""), 8)",Chrome 99.0.4844.82,,,2022-03-24 18:05:29,2022-03-24 18:05:31,"1,177s",PASSED
