Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13-Pruebas_Control_Tiempos,Chrome 98.0.4758.102,,,2022-02-21 16:01:14,2022-02-21 16:05:39,"4m - 25,838s",FAILED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.1-Listado_de_personas,Chrome 98.0.4758.102,,,2022-02-21 16:01:14,2022-02-21 16:02:03,"49,382s",FAILED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 16:01:14,2022-02-21 16:01:23,"8,631s",PASSED
"setText(findTestObject(""Modulo control tiempo/Listado de Personas/input_Empresa 1_form_templatej_idt24_input""), ""Listado Persona"")",Chrome 98.0.4758.102,,,2022-02-21 16:01:23,2022-02-21 16:01:24,"1,238s",PASSED
"click(findTestObject(""Modulo control tiempo/Listado de Personas/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-21 16:01:24,2022-02-21 16:01:26,"1,400s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Listado de Personas/td_1010220596""), 1))",Chrome 98.0.4758.102,,,2022-02-21 16:01:26,2022-02-21 16:02:03,"37,555s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.2-Sitios_de_Trabajo,Chrome 98.0.4758.102,,,2022-02-21 16:02:03,2022-02-21 16:02:18,"15,153s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 16:02:04,2022-02-21 16:02:11,"7,341s",PASSED
"setText(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/input_Empresa 1_form_templatej_idt24_input""), ""listado persona"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:11,2022-02-21 16:02:12,"1,251s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:12,2022-02-21 16:02:14,"1,416s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:14,2022-02-21 16:02:15,"1,132s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/a_Sitios de Trabajo""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:15,2022-02-21 16:02:16,"0,663s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/li_02-Sede Externo""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:16,2022-02-21 16:02:16,"0,665s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/td_9""), 1))",Chrome 98.0.4758.102,,,2022-02-21 16:02:16,2022-02-21 16:02:18,"1,387s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Oficina""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:18,2022-02-21 16:02:18,"0,389s",PASSED
"element = findWebElement(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Add""), 30)",Chrome 98.0.4758.102,,,2022-02-21 16:02:18,2022-02-21 16:02:18,"0,438s",PASSED
"executeJavaScript(""arguments[0].click()"", Arrays.asList(element))",Chrome 98.0.4758.102,,,2022-02-21 16:02:18,2022-02-21 16:02:18,"0,011s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.4-Jornada,Chrome 98.0.4758.102,,,2022-02-21 16:02:18,2022-02-21 16:02:35,"16,210s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 16:02:19,2022-02-21 16:02:25,"5,616s",PASSED
"setText(findTestObject(""Modulo control tiempo/Jornada/input_Empresa 1_form_templatej_idt24_input""), ""Listado persona"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:25,2022-02-21 16:02:26,"1,154s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/li_Listado Persona (get)""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:26,2022-02-21 16:02:28,"1,873s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:28,2022-02-21 16:02:30,"2,458s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/a_Jornada""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:30,2022-02-21 16:02:31,"0,642s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/a_Liquidar0""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:31,2022-02-21 16:02:31,"0,747s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Jornada/select_Seleccionar24 de Diciembre del 2018 - 28 de Diciembre del 201824 de Octubre del 2018""), 1)",Chrome 98.0.4758.102,,,2022-02-21 16:02:31,2022-02-21 16:02:33,"1,375s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/a_Liquidar""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:33,2022-02-21 16:02:33,"0,415s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Jornada/p_Terminacion Normal""), 1))",Chrome 98.0.4758.102,,,2022-02-21 16:02:33,2022-02-21 16:02:35,"1,533s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.6-Reloj,Chrome 98.0.4758.102,,,2022-02-21 16:02:35,2022-02-21 16:02:57,"21,984s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 16:02:35,2022-02-21 16:02:40,"5,049s",PASSED
"setText(findTestObject(""input_Empresa 1_form_templatej_idt24_input""), ""Listado persona"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:40,2022-02-21 16:02:41,"1,227s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:41,2022-02-21 16:02:43,"1,389s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:43,2022-02-21 16:02:44,"0,956s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/a_Reloj""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:44,2022-02-21 16:02:44,"0,607s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Reloj/td_20210701 1800""), 1))",Chrome 98.0.4758.102,,,2022-02-21 16:02:44,2022-02-21 16:02:48,"3,839s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:48,2022-02-21 16:02:49,"0,513s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Reloj/select_AbiertoCerrado""), 1)",Chrome 98.0.4758.102,,,2022-02-21 16:02:49,2022-02-21 16:02:51,"2,094s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input_Fecha Inicial_formPopupRelojfechaIni_input""), ""01/07/2021"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:51,2022-02-21 16:02:52,"1,181s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input_Fecha Final_formPopupRelojfechaFin_input""), ""30/07/2021"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:52,2022-02-21 16:02:53,"1,071s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input_Hora_formPopupRelojhoraIni""), ""08"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:53,2022-02-21 16:02:54,"0,895s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input__formPopupRelojminutoIni""), ""10"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:54,2022-02-21 16:02:55,"0,753s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input__formPopupRelojhoraFin""), ""18"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:55,2022-02-21 16:02:55,"0,776s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input__formPopupRelojminutoFin""), ""00"")",Chrome 98.0.4758.102,,,2022-02-21 16:02:55,2022-02-21 16:02:56,"0,791s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/a_Guardar""))",Chrome 98.0.4758.102,,,2022-02-21 16:02:56,2022-02-21 16:02:57,"0,428s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.7-Dispositivo,Chrome 98.0.4758.102,,,2022-02-21 16:02:57,2022-02-21 16:03:13,"16,130s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 16:02:57,2022-02-21 16:03:03,"5,826s",PASSED
"setText(findTestObject(""input_Empresa 1_form_templatej_idt24_input""), ""listado persona"")",Chrome 98.0.4758.102,,,2022-02-21 16:03:03,2022-02-21 16:03:04,"1,176s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:04,2022-02-21 16:03:06,"1,379s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:06,2022-02-21 16:03:07,"0,929s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/a_dispositivo""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:07,2022-02-21 16:03:08,"1,221s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Dispositivo/td_-""), 1))",Chrome 98.0.4758.102,,,2022-02-21 16:03:08,2022-02-21 16:03:09,"1,683s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/span_Huella Digital""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:09,2022-02-21 16:03:11,"1,113s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/span_Huella Digital_ui-button-icon-left ui-icon ui-c ui-icon ui-icon-arrow-1-e""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:11,2022-02-21 16:03:11,"0,553s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Dispositivo/td_-""), 1))",Chrome 98.0.4758.102,,,2022-02-21 16:03:11,2022-02-21 16:03:13,"1,732s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.8-Funciones,Chrome 98.0.4758.102,,,2022-02-21 16:03:13,2022-02-21 16:03:29,"15,952s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 16:03:13,2022-02-21 16:03:20,"6,278s",PASSED
"setText(findTestObject(""input_Empresa 1_form_templatej_idt24_input""), ""Listado persona"")",Chrome 98.0.4758.102,,,2022-02-21 16:03:20,2022-02-21 16:03:21,"1,152s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:21,2022-02-21 16:03:22,"1,389s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:22,2022-02-21 16:03:23,"1,010s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/a_Funciones""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:23,2022-02-21 16:03:24,"0,654s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/td_1""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:24,2022-02-21 16:03:26,"2,116s",PASSED
"waitForElementVisible(findTestObject(""Modulo control tiempo/Funciones/a_Cancelar""), 2)",Chrome 98.0.4758.102,,,2022-02-21 16:03:26,2022-02-21 16:03:27,"0,676s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/a_Cancelar""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:27,2022-02-21 16:03:27,"0,414s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Funciones/td_1""), 1))",Chrome 98.0.4758.102,,,2022-02-21 16:03:27,2022-02-21 16:03:29,"1,856s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.2.2-Liquidación_reversar,Chrome 98.0.4758.102,,,2022-02-21 16:03:29,2022-02-21 16:04:44,"1m - 15,244s",FAILED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 16:03:29,2022-02-21 16:03:35,"6,147s",PASSED
"setText(findTestObject(""Modulo control tiempo/liquidación/input_Empresa 1_form_templatej_idt24_input""), ""Liquidacion (get)"")",Chrome 98.0.4758.102,,,2022-02-21 16:03:35,2022-02-21 16:03:37,"1,185s",PASSED
"click(findTestObject(""Modulo control tiempo/liquidación/li_Liquidacion (get)""))",Chrome 98.0.4758.102,,,2022-02-21 16:03:37,2022-02-21 16:03:38,"1,495s",PASSED
