Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pruebas seguridad,Chrome 97.0.4692.71,,,2022-01-13 11:22:44,2022-01-13 11:24:02,"1m - 18,128s",PASSED
,,,,,,,
"Test Cases/6.1-Pruebas_Seguridad/6.1.1-Crear_Usuario,_contraseña,_Accesos_Particulares",Chrome 97.0.4692.71,,,2022-01-13 11:22:44,2022-01-13 11:23:19,"34,310s",PASSED
today = new java.util.Date(),Chrome 97.0.4692.71,,,2022-01-13 11:22:45,2022-01-13 11:22:45,"0,009s",PASSED
"todaysDate = today.format(""dd/MM/yyyy HH:mm"")",Chrome 97.0.4692.71,,,2022-01-13 11:22:45,2022-01-13 11:22:45,"0,002s",PASSED
random_double = Math.random() * 9999 + 999,Chrome 97.0.4692.71,,,2022-01-13 11:22:45,2022-01-13 11:22:45,"0,016s",PASSED
random_double = Math.round(random_double * 1000),Chrome 97.0.4692.71,,,2022-01-13 11:22:45,2022-01-13 11:22:45,"0,002s",PASSED
"identificacion = toString().replace("".0"", """")",Chrome 97.0.4692.71,,,2022-01-13 11:22:45,2022-01-13 11:22:45,"0,002s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Login_Seguridad/Login-Seguridad""), [:], STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-13 11:22:45,2022-01-13 11:22:54,"9,251s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Usuario_form_templatej_idt24_input""), ""Usuario"")",Chrome 97.0.4692.71,,,2022-01-13 11:22:54,2022-01-13 11:22:55,"0,686s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/span_Usuario""))",Chrome 97.0.4692.71,,,2022-01-13 11:22:55,2022-01-13 11:22:56,"1,464s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/span_Pruebas Katalon""), 1))",Chrome 97.0.4692.71,,,2022-01-13 11:22:56,2022-01-13 11:23:03,"6,997s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/a_Nuevo""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:03,2022-01-13 11:23:04,"0,515s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Sesin_usuarioformatablogin""), todaysDate)",Chrome 97.0.4692.71,,,2022-01-13 11:23:04,2022-01-13 11:23:05,"1,085s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Documento_usuarioformatabdocumento""), identificacion)",Chrome 97.0.4692.71,,,2022-01-13 11:23:05,2022-01-13 11:23:06,"0,761s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Nombre_usuarioformatabnombre""), ""Pruebas Katalon"")",Chrome 97.0.4692.71,,,2022-01-13 11:23:06,2022-01-13 11:23:06,"0,741s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Correo_usuarioformatabemail""), identificacion + ""noodle@gmail.com"")",Chrome 97.0.4692.71,,,2022-01-13 11:23:06,2022-01-13 11:23:07,"0,853s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/label_Activo""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:07,2022-01-13 11:23:08,"0,428s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/select_-- Seleccione --Grupo a""), 1)",Chrome 97.0.4692.71,,,2022-01-13 11:23:08,2022-01-13 11:23:09,"1,018s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/a_Guardar""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:09,2022-01-13 11:23:09,"0,464s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/a_Contrasea""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:09,2022-01-13 11:23:10,"1,306s",PASSED
"setEncryptedText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Contrasea_usuarioformatabpasswordNuevo""), ""MkG4/TYiCFC3cb2driP7+Q=="")",Chrome 97.0.4692.71,,,2022-01-13 11:23:10,2022-01-13 11:23:11,"0,497s",PASSED
"setEncryptedText(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/input_Confirmar_usuarioformatabpasswordConfirma""), ""MkG4/TYiCFC3cb2driP7+Q=="")",Chrome 97.0.4692.71,,,2022-01-13 11:23:11,2022-01-13 11:23:11,"0,492s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/a_Actualizar""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:11,2022-01-13 11:23:12,"0,421s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/a_Acceso Particular""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:12,2022-01-13 11:23:13,"0,855s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/select_Seleccione1ADMINISTRADORADMINISTRADOR_MASIVO""), 15)",Chrome 97.0.4692.71,,,2022-01-13 11:23:13,2022-01-13 11:23:14,"1,333s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/select_SeleccioneEmpresa 1Empresa 1""), 1)",Chrome 97.0.4692.71,,,2022-01-13 11:23:14,2022-01-13 11:23:15,"1,072s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/select_SeleccioneSaraDS_Jboss (CompensacionDS)SaraDS_weblogic (CompensacionDS)seguridad jdbcSeguridadDS_Jboss""), 1)",Chrome 97.0.4692.71,,,2022-01-13 11:23:15,2022-01-13 11:23:16,"1,105s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/select_--Seleccione--NUCLEO SISTEMASARAPORTAL SARASARA PRIMESARA APPSOFIASEGURIDADLMSSERVICIOSREGISTRO PERSONA""), 2)",Chrome 97.0.4692.71,,,2022-01-13 11:23:16,2022-01-13 11:23:17,"1,275s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Usuario,_contraseña,_Accesos_Particulares/a_Aplicacin_usuarioformatabtabla_rolesj_idt148""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:17,2022-01-13 11:23:18,"0,375s",PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-13 11:23:18,2022-01-13 11:23:19,"0,739s",PASSED
,,,,,,,
Test Cases/6.1-Pruebas_Seguridad/6.1.2-Crear_Rol_y_Acceso_Roles,Chrome 97.0.4692.71,,,2022-01-13 11:23:19,2022-01-13 11:23:45,"26,739s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Login_Seguridad/Login-Seguridad""), [:], STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-13 11:23:19,2022-01-13 11:23:24,"5,030s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/input_Usuario_form_templatej_idt24_input""), ""Roles"")",Chrome 97.0.4692.71,,,2022-01-13 11:23:24,2022-01-13 11:23:25,"0,678s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/li_Roles""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:25,2022-01-13 11:23:26,"1,822s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/input_Portal_formj_idt61""), ""pruebas katalon"")",Chrome 97.0.4692.71,,,2022-01-13 11:23:26,2022-01-13 11:23:28,"1,406s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/input_Portal_formj_idt61""), Keys.chord(ENTER))",Chrome 97.0.4692.71,,,2022-01-13 11:23:28,2022-01-13 11:23:29,"0,915s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/td_Pruebas katalon""), 1))",Chrome 97.0.4692.71,,,2022-01-13 11:23:29,2022-01-13 11:23:35,"6,145s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/a_Nuevo""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:35,2022-01-13 11:23:35,"0,518s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/input_Descripcin_formtabdescripcion""), ""Pruebas katalon"")",Chrome 97.0.4692.71,,,2022-01-13 11:23:35,2022-01-13 11:23:37,"1,112s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/select_Seleccin Tipo TolRol ClienteRol Funcional""), 2)",Chrome 97.0.4692.71,,,2022-01-13 11:23:37,2022-01-13 11:23:38,"1,081s",PASSED
"setText(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/input_Alias_formtabalias""), ""pruebas k"")",Chrome 97.0.4692.71,,,2022-01-13 11:23:38,2022-01-13 11:23:38,"0,737s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/select_-- Seleccione --Grupo a""), 1)",Chrome 97.0.4692.71,,,2022-01-13 11:23:38,2022-01-13 11:23:40,"1,110s",PASSED
"click(findTestObject(""Modulo Pruebas Seguridad/Crear_Rol_y_Acceso_Roles/a_Guardar""))",Chrome 97.0.4692.71,,,2022-01-13 11:23:40,2022-01-13 11:23:40,"0,425s",PASSED
